id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status,diff_x,diff_y
396,2025-11-25 01:41:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.0,3135.0,"7,1,3",4835.0,3115.0,5255.0,2835.0,4243.0,3160.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,333.08383286790996,-635.6632363180313
395,2025-11-25 01:41:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4835.0,5253.0,4662.0,5193.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1398.2933877706032,-147.72181549106222
394,2025-11-25 01:41:05,1AFD3201-5C66-4F98-A201-B778A7FF0912,4373.0,2457.0,"7,1,3",4835.0,3115.0,5240.0,2797.0,4373.0,3348.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,453.6811133448781,-767.1220704456525
393,2025-11-25 01:40:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4460.0,5442.0,"8,3,7",3035.0,6230.0,4835.0,5439.0,4460.0,5442.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,3030.999522495951,-1068.7198808838016
392,2025-11-25 01:40:35,1AFD3201-5C66-4F98-A201-B778A7FF0912,4280.0,2457.0,"7,1,3",4835.0,3115.0,5277.0,2888.0,4280.0,3241.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,609.766098321487,-189.6693416800155
391,2025-11-25 01:40:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4203.0,5703.0,"8,3,7",3035.0,6230.0,4835.0,5437.0,4203.0,5703.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,987.1688796655762,-1685.7526674047265
390,2025-11-25 01:40:04,1AFD3201-5C66-4F98-A201-B778A7FF0912,5116.0,2457.0,"7,1,3",4835.0,3115.0,5292.0,2947.0,5116.0,3649.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,221.38028324384217,-367.7678110574049
389,2025-11-25 01:39:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4350.0,5270.0,"8,3,7",3035.0,6230.0,4835.0,5312.0,4350.0,5270.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2791.031947043047,-2909.387454794739
388,2025-11-25 01:39:32,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5283.0,2905.0,5135.0,3205.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,170.36271470992412,-804.2282082432074
387,2025-11-25 01:39:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4458.0,5433.0,"8,3,7",3035.0,6230.0,4851.0,5358.0,4458.0,5433.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1553.485047932979,-1143.6012056765276
386,2025-11-25 01:39:01,1AFD3201-5C66-4F98-A201-B778A7FF0912,5213.0,2457.0,"7,1,3",4835.0,3115.0,5268.0,2866.0,5213.0,3039.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,604.6753591955387,-1083.957814265888
385,2025-11-25 01:38:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4292.0,5384.0,"8,3,7",3035.0,6230.0,4857.0,5451.0,4292.0,5384.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1965.2882302947569,-3168.678037619532
384,2025-11-25 01:38:31,1AFD3201-5C66-4F98-A201-B778A7FF0912,4861.0,2457.0,"7,1,3",4835.0,3115.0,5280.0,2895.0,4861.0,3608.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-1127.8792680681486,725.2072357101829
383,2025-11-25 01:38:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4407.0,5572.0,"8,3,7",3035.0,6230.0,4986.0,5043.0,4407.0,5015.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2625.667347765006,-2857.1575564162827
382,2025-11-25 01:37:59,1AFD3201-5C66-4F98-A201-B778A7FF0912,4607.0,2457.0,"7,1,3",4835.0,3115.0,5307.0,2964.0,4607.0,3462.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,543.8041904855324,-837.0469133828757
381,2025-11-25 01:37:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4457.0,5680.0,"8,3,7",3035.0,6230.0,4835.0,5258.0,4457.0,5680.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2331.263431403564,-1024.4548728776408
380,2025-11-25 01:37:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4279.0,5624.0,"8,3,7",3035.0,6230.0,4896.0,5359.0,4279.0,5624.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,929.1075019388876,-1517.5275847568146
379,2025-11-25 01:37:27,1AFD3201-5C66-4F98-A201-B778A7FF0912,4633.0,2457.0,"7,1,3",4835.0,3115.0,5258.0,2842.0,4633.0,3624.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-356.4971738450868,-47.64002521883565
378,2025-11-25 01:36:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4379.0,5553.0,"8,3,7",3035.0,6230.0,4840.0,5307.0,4379.0,5553.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2257.5503907227644,-2074.445915766167
377,2025-11-25 01:36:56,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.0,3135.0,"7,1,3",4835.0,3115.0,5290.0,2920.0,5514.0,3404.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-1097.381680544445,-72.7381072951144
376,2025-11-25 01:36:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4419.0,5572.0,"8,3,7",3035.0,6230.0,4834.0,5201.0,4419.0,5098.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1964.1739608900484,-435.35634418599375
375,2025-11-25 01:36:26,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5286.0,2911.0,4911.0,3051.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,931.5133251718023,-931.2551114407853
374,2025-11-25 01:35:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4503.0,5316.0,"8,3,7",3035.0,6230.0,4848.0,5419.0,4503.0,5316.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,521.4780096325726,-2719.8442083947084
373,2025-11-25 01:35:55,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5299.0,2942.0,5015.0,2855.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,594.9072454757568,-442.01859979369027
372,2025-11-25 01:35:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4285.0,5572.0,"8,3,7",3035.0,6230.0,4834.0,5297.0,4285.0,5040.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,3158.595579007404,-2820.6823183517104
371,2025-11-25 01:35:22,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,3,1",4835.0,3115.0,5300.0,2947.0,4911.0,2981.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-917.6181492667789,-245.11738796114
370,2025-11-25 01:34:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4834.0,5315.0,4583.0,5140.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2296.120277064576,-1738.9447278201103
369,2025-11-25 01:34:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5023.0,2796.0,"7,1,3",4835.0,3115.0,5293.0,2928.0,5023.0,2796.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,276.34020116807403,-702.5227836429214
368,2025-11-25 01:34:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4474.0,5513.0,"8,3,7",3035.0,6230.0,4835.0,5481.0,4474.0,5513.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1539.3612290402125,-942.8777737810842
367,2025-11-25 01:34:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5282.0,2903.0,5074.0,2927.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,618.6418407375858,-333.4754098159957
366,2025-11-25 01:33:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4835.0,5328.0,4723.0,5223.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1091.9759244787892,-3412.3037013352914
365,2025-11-25 01:33:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5318.0,2986.0,4667.0,2856.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,688.4897089290703,-406.85038949708485
364,2025-11-25 01:33:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4152.0,5224.0,"8,3,7",3035.0,6230.0,4889.0,5288.0,4152.0,5224.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2738.4665799954105,-1828.6317188100293
363,2025-11-25 01:33:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4866.0,2577.0,"7,1,3",4835.0,3115.0,5251.0,2824.0,4866.0,2577.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,551.0583110633191,-149.59478662706172
362,2025-11-25 01:32:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4307.0,5328.0,"8,3,7",3035.0,6230.0,4871.0,5307.0,4307.0,5328.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2361.395605508414,-461.96343353403086
361,2025-11-25 01:32:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5397.0,2749.0,"7,1,3",4835.0,3115.0,5311.0,2973.0,5397.0,2749.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-777.6545763773718,-405.1967925283256
360,2025-11-25 01:32:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4807.0,5449.0,"8,3,7",3035.0,6230.0,4870.0,5360.0,4807.0,5449.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2521.9415656168976,-1703.0153267668138
359,2025-11-25 01:32:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5610.0,2609.0,"7,1,3",4835.0,3115.0,5298.0,2938.0,5610.0,2609.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,494.8403266678395,-464.9506077123014
358,2025-11-25 01:31:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4837.0,5417.0,4787.0,5187.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1080.5757657661968,-450.0655949824607
357,2025-11-25 01:31:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5335.0,2457.0,"7,3,1",4835.0,3115.0,5285.0,2909.0,5335.0,2823.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,613.7361061714264,-1071.2586068793282
356,2025-11-25 01:31:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4487.0,5412.0,"8,3,7",3035.0,6230.0,4852.0,5251.0,4487.0,5412.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2515.047686306048,1852.7314906547213
355,2025-11-25 01:31:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5243.0,2457.0,"7,1,3",4835.0,3115.0,5306.0,2980.0,5243.0,3469.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,527.7863127878046,-272.7823955523068
354,2025-11-25 01:30:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4733.0,5579.0,"8,3,7",3035.0,6230.0,4837.0,5347.0,4733.0,5579.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,-2463.542528076949,1978.7197219153463
353,2025-11-25 01:30:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5135.0,2457.0,"7,1,3",4835.0,3115.0,5313.0,2974.0,5135.0,3586.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-1024.245994810901,-286.7855550131894
352,2025-11-25 01:30:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4440.0,5347.0,"8,3,7",3035.0,6230.0,4834.0,5296.0,4440.0,5347.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2324.083969394795,-2385.0822804163163
351,2025-11-25 01:30:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5280.0,2897.0,4983.0,2873.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,486.3262180773186,-352.0417534693786
350,2025-11-25 01:29:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4441.0,5370.0,"8,3,7",3035.0,6230.0,4835.0,5304.0,4441.0,5370.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,275.08216748696714,-2562.2875292409726
349,2025-11-25 01:29:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5157.0,2771.0,"7,3,1",4835.0,3115.0,5316.0,2985.0,5157.0,2771.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,475.04936704210706,197.14596703658916
348,2025-11-25 01:29:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4467.0,5753.0,"8,3,7",3035.0,6230.0,4838.0,5427.0,4467.0,5753.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1025.318329772679,-1212.915396257548
347,2025-11-25 01:29:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5490.0,2284.0,"7,3,1",4835.0,3115.0,5278.0,2891.0,5490.0,2284.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,526.3924930384895,-454.10885839530357
346,2025-11-25 01:28:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4786.0,5449.0,"8,3,7",3035.0,6230.0,4834.0,5332.0,4786.0,5449.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2361.636025047634,-2645.1197546051244
345,2025-11-25 01:28:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5321.0,2434.0,"7,3,1",4835.0,3115.0,5293.0,2929.0,5321.0,2434.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-670.2965119388202,448.34811513759365
344,2025-11-25 01:28:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4348.0,5527.0,"8,3,7",3035.0,6230.0,4835.0,5467.0,4348.0,5527.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,-3072.2429674079744,3043.6781991477405
343,2025-11-25 01:28:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5290.0,2457.0,"7,3,1",4835.0,3115.0,5353.0,3076.0,5290.0,3084.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,724.8034787818121,-130.57035009054235
342,2025-11-25 01:27:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4232.0,5572.0,"8,3,7",3035.0,6230.0,4842.0,5512.0,4232.0,5108.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2097.0775493480405,-1031.355009467111
341,2025-11-25 01:27:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5203.0,2457.0,"7,1,3",4835.0,3115.0,5310.0,2970.0,5203.0,2853.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,315.68967152633866,-962.1877570487966
340,2025-11-25 01:27:29,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4443.0,5582.0,"8,3,7",3035.0,6230.0,4835.0,5264.0,4443.0,5582.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,-1694.0709568546918,-2144.113102368506
339,2025-11-25 01:27:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5258.0,2719.0,"7,1,3",4835.0,3115.0,5256.0,2836.0,5258.0,2719.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,398.4745372640683,-517.1340431335713
338,2025-11-25 01:26:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4532.0,5474.0,"8,3,7",3035.0,6230.0,4835.0,5287.0,4532.0,5474.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1160.7824767773614,-2309.2123758512143
337,2025-11-25 01:26:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5020.0,2442.0,"7,1,3",4835.0,3115.0,5349.0,3063.0,5020.0,2442.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,798.0899439456514,-457.5035893375299
336,2025-11-25 01:26:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4628.0,5769.0,"8,3,7",3035.0,6230.0,4888.0,5319.0,4628.0,5769.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1191.5063971068123,-2501.7570435845364
335,2025-11-25 01:26:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5292.0,2925.0,4903.0,2950.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,208.8843801976386,-908.9734195223647
334,2025-11-25 01:25:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4517.0,5818.0,"8,3,7",3035.0,6230.0,4860.0,5308.0,4517.0,5818.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2099.6513650876414,-2503.475654116199
333,2025-11-25 01:25:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5270.0,2450.0,"7,3,1",4835.0,3115.0,5291.0,2923.0,5270.0,2450.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,256.69391265320274,-417.8533465677736
332,2025-11-25 01:25:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4650.0,5408.0,"8,3,7",3035.0,6230.0,4842.0,5391.0,4650.0,5408.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2067.528204687924,-3424.748186213457
331,2025-11-25 01:25:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5407.0,2525.0,"7,3,1",4835.0,3115.0,5300.0,2944.0,5407.0,2525.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,645.4431691705388,-393.98455180578566
330,2025-11-25 01:24:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.0,4915.0,"8,3,7",3035.0,6230.0,4858.0,5380.0,4245.0,4998.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2812.5258223941983,-643.7599714291771
329,2025-11-25 01:24:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5256.0,2457.0,"7,1,3",4835.0,3115.0,5274.0,2881.0,5256.0,2834.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-788.3866542174089,541.2949581808416
328,2025-11-25 01:24:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.0,4915.0,"8,3,7",3035.0,6230.0,4847.0,5221.0,4144.0,5150.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2822.0601599944903,-103.20701734605268
327,2025-11-25 01:24:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.0,3135.0,"7,1,3",4835.0,3115.0,5266.0,2860.0,4196.0,3273.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-1153.9900187962728,-379.79660249225475
