id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
649,2025-11-25 02:55:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9557.000,"9,6,4",3035.000,9345.000,3295.0,9683.0,3185.0,9557.0,SHAPELY,Dazzy,manager,dev_team,available
648,2025-11-25 02:55:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3837.000,5572.000,"8,4,3",3035.000,4915.000,3821.0,6230.0,3837.0,6595.0,SHAPELY,ゲスト,unknown,other,available
647,2025-11-25 02:55:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9821.000,"9,6,4",3035.000,9345.000,3313.0,9899.0,3221.0,9821.0,SHAPELY,Dazzy,manager,dev_team,available
646,2025-11-25 02:55:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3844.0,6230.0,3893.0,6141.0,SHAPELY,ゲスト,unknown,other,available
645,2025-11-25 02:54:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9414.000,"9,6,4",3035.000,9345.000,3668.0,9685.0,3181.0,9414.0,SHAPELY,Dazzy,manager,dev_team,available
644,2025-11-25 02:54:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3601.000,5602.000,"8,4,3",3035.000,4915.000,3729.0,6230.0,3601.0,5602.0,SHAPELY,ゲスト,unknown,other,available
643,2025-11-25 02:54:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2913.000,9519.000,"9,6,4",3035.000,9345.000,3422.0,9708.0,2913.0,9519.0,SHAPELY,Dazzy,manager,dev_team,available
642,2025-11-25 02:54:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3931.000,5572.000,"8,4,3",3035.000,4915.000,3828.0,6229.0,3931.0,6688.0,SHAPELY,ゲスト,unknown,other,available
641,2025-11-25 02:53:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2816.000,9869.000,"9,6,4",3035.000,9345.000,3441.0,9633.0,2816.0,9869.0,SHAPELY,Dazzy,manager,dev_team,available
640,2025-11-25 02:53:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6907.000,"8,4,3",3035.000,4915.000,3815.0,6230.0,3611.0,6907.0,SHAPELY,ゲスト,unknown,other,available
639,2025-11-25 02:53:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9732.000,"9,6,4",3035.000,9345.000,3202.0,9726.0,2938.0,9732.0,SHAPELY,Dazzy,manager,dev_team,available
638,2025-11-25 02:53:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,4162.000,5572.000,"8,4,3",3035.000,4915.000,3793.0,6230.0,4162.0,6542.0,SHAPELY,ゲスト,unknown,other,available
637,2025-11-25 02:52:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9878.000,"9,6,4",3035.000,9345.000,3372.0,9731.0,3318.0,9878.0,SHAPELY,Dazzy,manager,dev_team,available
636,2025-11-25 02:52:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3612.000,5572.000,"8,4,3",3035.000,4915.000,3832.0,6229.0,3612.0,6095.0,SHAPELY,ゲスト,unknown,other,available
635,2025-11-25 02:52:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10194.000,"9,6,4",3035.000,9345.000,3301.0,9940.0,2987.0,10194.0,SHAPELY,Dazzy,manager,dev_team,available
634,2025-11-25 02:52:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3646.000,5572.000,"8,4,3",3035.000,4915.000,3888.0,6230.0,3646.0,6519.0,SHAPELY,ゲスト,unknown,other,available
633,2025-11-25 02:51:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9582.000,"9,6,4",3035.000,9345.000,3423.0,9867.0,3252.0,9582.0,SHAPELY,Dazzy,manager,dev_team,available
632,2025-11-25 02:51:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6631.000,"8,4,3",3035.000,4915.000,3816.0,6229.0,3531.0,6631.0,SHAPELY,ゲスト,unknown,other,available
631,2025-11-25 02:51:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3466.000,8687.000,"9,6,4",3035.000,9345.000,3362.0,9809.0,3466.0,9489.0,SHAPELY,Dazzy,manager,dev_team,available
630,2025-11-25 02:51:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3820.0,6230.0,4081.0,6467.0,SHAPELY,ゲスト,unknown,other,available
629,2025-11-25 02:50:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9718.000,"9,6,4",3035.000,9345.000,3458.0,9819.0,3317.0,9718.0,SHAPELY,Dazzy,manager,dev_team,available
628,2025-11-25 02:50:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,4126.000,5572.000,"8,4,3",3035.000,4915.000,3775.0,6230.0,4126.0,6674.0,SHAPELY,ゲスト,unknown,other,available
627,2025-11-25 02:50:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9899.000,"9,6,4",3035.000,9345.000,3288.0,9802.0,3064.0,9899.0,SHAPELY,Dazzy,manager,dev_team,available
626,2025-11-25 02:50:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3829.0,6230.0,4105.0,6466.0,SHAPELY,ゲスト,unknown,other,available
625,2025-11-25 02:49:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2878.000,9528.000,"9,6,4",3035.000,9345.000,3414.0,9603.0,2878.0,9528.0,SHAPELY,Dazzy,manager,dev_team,available
624,2025-11-25 02:49:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,4300.000,5572.000,"8,4,3",3035.000,4915.000,3815.0,6230.0,4300.0,6165.0,SHAPELY,ゲスト,unknown,other,available
623,2025-11-25 02:49:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9773.000,"9,6,4",3035.000,9345.000,3276.0,9658.0,3066.0,9773.0,SHAPELY,Dazzy,manager,dev_team,available
622,2025-11-25 02:49:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3807.0,6230.0,3948.0,6408.0,SHAPELY,ゲスト,unknown,other,available
621,2025-11-25 02:48:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9633.000,"9,6,4",3035.000,9345.000,3177.0,9656.0,3052.0,9633.0,SHAPELY,Dazzy,manager,dev_team,available
620,2025-11-25 02:48:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3916.000,5572.000,"8,4,3",3035.000,4915.000,3785.0,6229.0,3916.0,6728.0,SHAPELY,ゲスト,unknown,other,available
619,2025-11-25 02:48:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9585.000,"9,6,4",3035.000,9345.000,3182.0,9748.0,3181.0,9585.0,SHAPELY,Dazzy,manager,dev_team,available
618,2025-11-25 02:48:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,4314.000,5572.000,"8,4,3",3035.000,4915.000,3779.0,6230.0,4314.0,6784.0,SHAPELY,ゲスト,unknown,other,available
617,2025-11-25 02:47:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9639.000,"9,6,4",3035.000,9345.000,3187.0,9798.0,3121.0,9639.0,SHAPELY,Dazzy,manager,dev_team,available
616,2025-11-25 02:47:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,4078.000,5721.000,"8,4,3",3035.000,4915.000,3842.0,6230.0,4078.0,5721.0,SHAPELY,ゲスト,unknown,other,available
615,2025-11-25 02:47:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9895.000,"9,6,4",3035.000,9345.000,3270.0,9749.0,3309.0,9895.0,SHAPELY,Dazzy,manager,dev_team,available
614,2025-11-25 02:47:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3748.000,5717.000,"8,4,3",3035.000,4915.000,3834.0,6229.0,3748.0,5717.0,SHAPELY,ゲスト,unknown,other,available
613,2025-11-25 02:46:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9700.000,"9,6,4",3035.000,9345.000,3663.0,9648.0,3109.0,9700.0,SHAPELY,Dazzy,manager,dev_team,available
612,2025-11-25 02:46:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3810.0,6230.0,3719.0,6167.0,SHAPELY,ゲスト,unknown,other,available
611,2025-11-25 02:46:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9820.000,"9,6,4",3035.000,9345.000,3438.0,9604.0,3143.0,9820.0,SHAPELY,Dazzy,manager,dev_team,available
610,2025-11-25 02:46:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3582.000,5572.000,"8,4,3",3035.000,4915.000,3827.0,6230.0,3582.0,6013.0,SHAPELY,ゲスト,unknown,other,available
609,2025-11-25 02:45:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9999.000,"9,6,4",3035.000,9345.000,3332.0,9844.0,3316.0,9999.0,SHAPELY,Dazzy,manager,dev_team,available
608,2025-11-25 02:45:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3250.000,5572.000,"8,4,3",3035.000,4915.000,3808.0,6229.0,3250.0,6179.0,SHAPELY,ゲスト,unknown,other,available
607,2025-11-25 02:45:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2747.000,9623.000,"9,6,4",3035.000,9345.000,3239.0,9887.0,2747.0,9623.0,SHAPELY,Dazzy,manager,dev_team,available
606,2025-11-25 02:45:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3399.000,5572.000,"8,4,3",3035.000,4915.000,3747.0,6230.0,3399.0,6123.0,SHAPELY,ゲスト,unknown,other,available
605,2025-11-25 02:44:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9875.000,"9,6,4",3035.000,9345.000,3432.0,9757.0,3120.0,9875.0,SHAPELY,Dazzy,manager,dev_team,available
604,2025-11-25 02:44:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3608.000,5572.000,"8,4,3",3035.000,4915.000,3716.0,6230.0,3608.0,6548.0,SHAPELY,ゲスト,unknown,other,available
603,2025-11-25 02:44:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9867.000,"9,6,4",3035.000,9345.000,3329.0,9824.0,3172.0,9867.0,SHAPELY,Dazzy,manager,dev_team,available
602,2025-11-25 02:44:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3463.000,5572.000,"8,4,3",3035.000,4915.000,3860.0,6230.0,3463.0,6368.0,SHAPELY,ゲスト,unknown,other,available
601,2025-11-25 02:43:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2873.000,10013.000,"9,6,4",3035.000,9345.000,3178.0,9932.0,2873.0,10013.0,SHAPELY,Dazzy,manager,dev_team,available
600,2025-11-25 02:43:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3466.000,5572.000,"8,4,3",3035.000,4915.000,3814.0,6230.0,3466.0,6384.0,SHAPELY,ゲスト,unknown,other,available
599,2025-11-25 02:43:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9741.000,"9,6,4",3035.000,9345.000,3459.0,9701.0,3360.0,9741.0,SHAPELY,Dazzy,manager,dev_team,available
598,2025-11-25 02:43:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3351.000,5572.000,"8,4,3",3035.000,4915.000,3790.0,6229.0,3351.0,6158.0,SHAPELY,ゲスト,unknown,other,available
597,2025-11-25 02:42:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10046.000,"9,6,4",3035.000,9345.000,3238.0,9802.0,3215.0,10046.0,SHAPELY,Dazzy,manager,dev_team,available
596,2025-11-25 02:42:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3430.000,5572.000,"8,4,3",3035.000,4915.000,3825.0,6230.0,3430.0,6153.0,SHAPELY,ゲスト,unknown,other,available
595,2025-11-25 02:42:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9750.000,"9,6,4",3035.000,9345.000,3602.0,9886.0,3441.0,9750.0,SHAPELY,Dazzy,manager,dev_team,available
594,2025-11-25 02:42:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3841.000,5572.000,"8,4,3",3035.000,4915.000,3753.0,6230.0,3841.0,6671.0,SHAPELY,ゲスト,unknown,other,available
593,2025-11-25 02:41:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9684.000,"9,6,4",3035.000,9345.000,3803.0,9804.0,3067.0,9684.0,SHAPELY,Dazzy,manager,dev_team,available
592,2025-11-25 02:41:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,4295.000,5572.000,"8,4,3",3035.000,4915.000,3873.0,6230.0,4295.0,6509.0,SHAPELY,ゲスト,unknown,other,available
591,2025-11-25 02:41:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9942.000,"9,6,4",3035.000,9345.000,3472.0,10187.0,2998.0,9942.0,SHAPELY,Dazzy,manager,dev_team,available
590,2025-11-25 02:41:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6818.000,"8,4,3",3035.000,4915.000,3863.0,6230.0,3508.0,6818.0,SHAPELY,ゲスト,unknown,other,available
589,2025-11-25 02:40:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10065.000,"9,6,4",3035.000,9345.000,3093.0,10048.0,3105.0,10065.0,SHAPELY,Dazzy,manager,dev_team,available
588,2025-11-25 02:40:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6849.000,"8,4,3",3035.000,4915.000,3769.0,6229.0,3130.0,6849.0,SHAPELY,ゲスト,unknown,other,available
587,2025-11-25 02:40:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9788.000,"9,6,4",3035.000,9345.000,3443.0,9736.0,3142.0,9788.0,SHAPELY,Dazzy,manager,dev_team,available
586,2025-11-25 02:40:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,2855.000,6312.000,"8,4,3",3035.000,4915.000,3756.0,6230.0,2855.0,6312.0,SHAPELY,ゲスト,unknown,other,available
585,2025-11-25 02:39:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9700.000,"9,6,4",3035.000,9345.000,3284.0,9516.0,3316.0,9700.0,SHAPELY,Dazzy,manager,dev_team,available
584,2025-11-25 02:39:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,1463.000,7107.000,"8,4,3",3035.000,4915.000,3723.0,6230.0,1463.0,7107.0,SHAPELY,ゲスト,unknown,other,available
583,2025-11-25 02:39:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2897.000,9384.000,"9,6,4",3035.000,9345.000,3041.0,9336.0,2897.0,9384.0,SHAPELY,Dazzy,manager,dev_team,available
582,2025-11-25 02:39:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,650.000,8565.000,"8,4,3",3035.000,4915.000,3834.0,6230.0,-4059.0,8565.0,SHAPELY,ゲスト,unknown,other,available
581,2025-11-25 02:38:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2824.000,9376.000,"6,9,4",3035.000,9345.000,2824.0,9376.0,2824.0,9376.0,SHAPELY,Dazzy,manager,dev_team,available
580,2025-11-25 02:38:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,650.000,14565.000,"8,4,3",3035.000,4915.000,3730.0,6229.0,-21574.0,14565.0,SHAPELY,ゲスト,unknown,other,available
